房屋信息,房屋价格,房屋位置,房屋单价
广州碧桂园华苑  | 3室2厅 | 88.4平米 | 西南 | 其他 | 无电梯,390,南浦,单价44118元/平米
喜盈雅境南苑  | 3室2厅 | 115.26平米 | 南 | 其他 | 有电梯,400,沙湾,单价34705元/平米
万科蓝山  | 3室2厅 | 125平米 | 南 | 其他 | 有电梯,375,南湖,单价30000元/平米
淘金北路正平北街  | 2室1厅 | 58.53平米 | 南 北 | 其他 | 有电梯,340,淘金,单价58090元/平米
侨林苑三期  | 3室2厅 | 106.12平米 | 南 | 精装 | 有电梯,900,天河北,单价84810元/平米
麓景路狮带岗西  | 2室1厅 | 68平米 | 东南 | 精装,250,麓景,单价36765元/平米
城央御景  | 3室2厅 | 105.47平米 | 南 | 其他 | 有电梯,221.5,铁路西,单价21001元/平米
北秀花园  | 2室1厅 | 102平米 | 北 | 简装,608,小北,单价59608元/平米
北秀花园  | 2室1厅 | 74平米 | 东南 | 简装,530,小北,单价71622元/平米
鸿辉阁  | 2室2厅 | 77平米 | 西南 | 其他 | 有电梯,265,赤岗,单价34416元/平米
凯德新玥  | 2室2厅 | 78.69平米 | 南 | 其他,110,榄核镇,单价13979元/平米
丰盈居  | 3室1厅 | 91平米 | 南 | 精装 | 有电梯,445,滨江东,单价48902元/平米
骏景花园  | 2室2厅 | 79.42平米 | 北 | 简装 | 有电梯,365.4,棠下,单价46000元/平米
东方都会广场  | 1室1厅 | 37平米 | 北 | 简装 | 有电梯,280,天河公园,单价75676元/平米
丰乐小区  | 2室1厅 | 85平米 | 西 | 其他 | 有电梯,206,区府,单价24236元/平米
美景苑  | 3室1厅 | 88平米 | 南 | 其他 | 有电梯,300,机场路,单价34091元/平米
汇美苑  | 2室1厅 | 51.52平米 | 西 | 其他 | 无电梯,145,机场路,单价28145元/平米
晓港湾惠侨苑  | 2室2厅 | 65平米 | 西南 | 其他 | 有电梯,240,金碧,单价36924元/平米
南国奥林匹克花园悉尼  | 3室2厅 | 115平米 | 东 西 | 精装 | 有电梯,368,华南,单价32000元/平米
新丽苑  | 2室1厅 | 56.35平米 | 南 | 其他 | 无电梯,115,龙溪,单价20409元/平米
新丽苑  | 2室2厅 | 57平米 | 南 北 | 其他 | 无电梯,115,龙溪,单价20176元/平米
嘉仕花园东区  | 2室1厅 | 80平米 | 南 | 精装 | 有电梯,500,滨江东,单价62500元/平米
南洲花苑A区  | 2室1厅 | 63.68平米 | 东北 | 精装 | 无电梯,175,金碧,单价27482元/平米
丽江花园丽茵楼  | 3室2厅 | 88平米 | 东 | 简装 | 无电梯,220,南浦,单价25000元/平米
棠德花园  | 2室1厅 | 66平米 | 西南 | 其他 | 无电梯,212,棠下,单价32122元/平米
赤岗路赤岗二街  | 2室1厅 | 46平米 | 东南 | 简装 | 无电梯,143,赤岗,单价31087元/平米
广州奥林匹克花园奥园大厦  | 1室1厅 | 43.68平米 | 南 | 其他 | 有电梯,155,洛溪,单价35486元/平米
丽江花园丽茵楼  | 2室2厅 | 64平米 | 东北 | 简装 | 无电梯,178,南浦,单价27813元/平米
金碧花园第二金碧  | 2室2厅 | 64平米 | 南 北 | 其他 | 有电梯,260,金碧,单价40625元/平米
祈福新村青怡居  | 3室2厅 | 105平米 | 南 | 其他 | 无电梯,300,祈福,单价28572元/平米
周门小区周门西街  | 2室1厅 | 54.51平米 | 南 | 简装,158,荔湾路,单价28986元/平米
康裕大厦  | 2室1厅 | 97平米 | 东 | 其他 | 有电梯,280,市桥,单价28866元/平米
瑞和园  | 3室2厅 | 65.58平米 | 东 | 其他,125,市桥,单价19061元/平米
同德花园同景东街  | 2室1厅 | 59.43平米 | 西 | 其他 | 有电梯,150,同德围,单价25240元/平米
中信苑  | 3室1厅 | 60平米 | 南 北 | 其他 | 无电梯,200,中山八,单价33334元/平米
黄埔花园  | 2室2厅 | 77.99平米 | 北 | 精装 | 有电梯,310,区府,单价39749元/平米
御华苑  | 2室2厅 | 85平米 | 北 | 简装 | 有电梯,450,龙口西,单价52942元/平米
丽江花园左岸  | 2室1厅 | 90平米 | 西南 | 其他 | 有电梯,330,南浦,单价36667元/平米
金钟横路锦翠苑  | 2室1厅 | 71平米 | 北 | 简装,215,广园路,单价30282元/平米
晓港东一马路晓阳街  | 2室1厅 | 58平米 | 南 北 | 其他 | 无电梯,175,新港西,单价30173元/平米
中兴花园二期  | 2室2厅 | 91平米 | 西南 | 其他 | 有电梯,330,东圃,单价36264元/平米
光大花园  | 3室2厅 | 104平米 | 西北 | 其他 | 有电梯,550,工业大道北,单价52885元/平米
广信白兰花园  | 2室1厅 | 46.2平米 | 东南 | 其他 | 无电梯,140,广园路,单价30304元/平米
金碧世纪花园  | 2室2厅 | 71.62平米 | 北 | 精装 | 有电梯,265,区府,单价37001元/平米
嘉仕花园东区  | 2室1厅 | 80平米 | 南 | 精装 | 有电梯,500,滨江东,单价62500元/平米
大北路前锋大街  | 2室2厅 | 55平米 | 东 | 其他 | 无电梯,100,市桥,单价18182元/平米
侨诚花园冬日苑  | 2室2厅 | 61.63平米 | 东北 | 简装 | 有电梯,235,金碧,单价38131元/平米
海琴湾  | 2室2厅 | 76.81平米 | 东 西 | 精装 | 有电梯,500,滨江东,单价65096元/平米
芳园居教师新村  | 2室1厅 | 73平米 | 北 | 其他 | 无电梯,180,龙溪,单价24658元/平米
康盈阁  | 3室2厅 | 75.93平米 | 西 | 其他 | 无电梯,240,机场路,单价31609元/平米
骏景花园  | 2室2厅 | 77.75平米 | 西 | 其他 | 有电梯,380,棠下,单价48875元/平米
翡翠绿洲森林半岛  | 3室2厅 | 101.19平米 | 东 | 其他 | 有电梯,217.6,新塘,单价21505元/平米
东方都会广场  | 1室2厅 | 39.11平米 | 北 | 简装 | 有电梯,285,天河公园,单价72872元/平米
珠岛花园  | 2室2厅 | 66.47平米 | 北 | 精装 | 有电梯,230,大坦沙,单价34603元/平米
芳村花园  | 2室2厅 | 83.85平米 | 东 西 | 简装 | 有电梯,300,龙溪,单价35779元/平米
富力天朗明居N区  | 2室1厅 | 66平米 | 北 | 简装 | 有电梯,290,棠下,单价43940元/平米
丽江花园丽茵楼  | 3室2厅 | 88平米 | 东 | 简装 | 无电梯,220,南浦,单价25000元/平米
棠德花园  | 2室1厅 | 66平米 | 西南 | 其他 | 无电梯,212,棠下,单价32122元/平米
赤岗路赤岗二街  | 2室1厅 | 46平米 | 东南 | 简装 | 无电梯,143,赤岗,单价31087元/平米
广州奥林匹克花园奥园大厦  | 1室1厅 | 43.68平米 | 南 | 其他 | 有电梯,155,洛溪,单价35486元/平米
丽江花园丽茵楼  | 2室2厅 | 64平米 | 东北 | 简装 | 无电梯,178,南浦,单价27813元/平米
岭南新世界  | 2室2厅 | 85.52平米 | 东 | 其他 | 有电梯,362,白云大道北,单价42330元/平米
金碧新城  | 2室1厅 | 64平米 | 东北 | 精装 | 有电梯,225,石井,单价35157元/平米
金碧花园第一金碧  | 2室2厅 | 62平米 | 北 | 简装 | 有电梯,245,金碧,单价39517元/平米
广地花园  | 2室2厅 | 87.7平米 | 南 | 其他 | 有电梯,235,华南,单价26796元/平米
富力桃园  | 2室1厅 | 86平米 | 北 | 其他,300,罗冲围,单价34884元/平米
金碧花园第二金碧  | 2室1厅 | 62.9平米 | 北 | 精装 | 有电梯,260,金碧,单价41336元/平米
祈福新村青怡居  | 2室1厅 | 68.9平米 | 北 | 其他 | 无电梯,188,祈福,单价27286元/平米
铂林国际公寓  | 1室0厅 | 28平米 | 西 | 简装 | 有电梯,220,珠江新城西,单价78572元/平米
岭南新世界  | 2室2厅 | 85.52平米 | 东 | 其他 | 有电梯,362,白云大道北,单价42330元/平米
天逸名都  | 1室1厅 | 46平米 | 北 | 其他 | 有电梯,350,龙口西,单价76087元/平米
龙光峰景华庭  | 3室2厅 | 91.38平米 | 南 | 其他 | 有电梯,270,科学城,单价29547元/平米
利都大厦  | 1室1厅 | 40平米 | 南 | 简装 | 有电梯,65,新市,单价16250元/平米
站西路  | 3室1厅 | 63平米 | 南 | 简装,120,流花站前,单价19048元/平米
恒荔湾畔  | 2室2厅 | 90.42平米 | 东北 | 其他 | 有电梯,428,芳村大道,单价47335元/平米
丽江花园华林居  | 3室1厅 | 99.84平米 | 西南 | 简装 | 有电梯,336,南浦,单价33654元/平米
同德花园同景东街  | 2室1厅 | 59.43平米 | 西 | 其他 | 有电梯,150,同德围,单价25240元/平米
中信苑  | 3室1厅 | 60平米 | 南 北 | 其他 | 无电梯,200,中山八,单价33334元/平米
黄埔花园  | 2室2厅 | 77.99平米 | 北 | 精装 | 有电梯,310,区府,单价39749元/平米
御华苑  | 2室2厅 | 85平米 | 北 | 简装 | 有电梯,450,龙口西,单价52942元/平米
丽江花园左岸  | 2室1厅 | 90平米 | 西南 | 其他 | 有电梯,330,南浦,单价36667元/平米
金钟横路锦翠苑  | 2室1厅 | 71平米 | 北 | 简装,215,广园路,单价30282元/平米
富丽家园百丰楼  | 2室1厅 | 40.6平米 | 北 | 其他 | 无电梯,93,大石,单价22907元/平米
西华路  | 2室1厅 | 67.4平米 | 东南 | 简装 | 无电梯,220,西华路,单价32641元/平米
汇侨新城北区  | 3室1厅 | 70平米 | 南 北 | 简装 | 有电梯,189,新市,单价27000元/平米
石化生活区  | 2室1厅 | 60.7平米 | 南 | 其他,148,区府,单价24383元/平米
怡园小区  | 2室2厅 | 71.61平米 | 南 | 其他 | 无电梯,260,区府,单价36308元/平米
嘉仕花园东区  | 2室2厅 | 62.49平米 | 东北 | 简装 | 有电梯,395,滨江东,单价63211元/平米
富力半岛花园  | 2室1厅 | 65.8平米 | 西南 | 其他 | 有电梯,235,罗冲围,单价35715元/平米
富力半岛花园  | 2室1厅 | 68平米 | 东南 | 其他 | 有电梯,225,罗冲围,单价33089元/平米
祈福新村山泉居  | 2室2厅 | 78平米 | 南 | 其他 | 无电梯,260,祈福,单价33334元/平米
祈福新村海晴居  | 2室2厅 | 52.43平米 | 南 | 简装 | 无电梯,175,祈福,单价33378元/平米
金碧新城  | 2室1厅 | 75平米 | 东北 | 其他 | 有电梯,265,石井,单价35334元/平米
晓港东一马路  | 3室2厅 | 54.93平米 | 南 北 | 其他 | 无电梯,178,新港西,单价32405元/平米
晓港东三马路  | 2室1厅 | 46平米 | 西 | 其他 | 无电梯,155,新港西,单价33696元/平米
祈福新村青怡居  | 3室2厅 | 85.3平米 | 北 | 其他,268,祈福,单价31419元/平米
银利花苑  | 2室1厅 | 68.17平米 | 南 | 其他,216,沙太南,单价31686元/平米
祈福辉煌台  | 3室2厅 | 119.59平米 | 北 | 精装 | 有电梯,210,铁路西,单价17560元/平米
泰景花园文轩阁  | 4室2厅 | 119.42平米 | 南 | 其他,432,区府,单价36175元/平米
广州雅居乐花园一尺山居  | 3室2厅 | 102平米 | 南 | 精装 | 有电梯,390,华南,单价38236元/平米
建设横马路  | 3室2厅 | 64平米 | 南 | 简装 | 无电梯,288,建设路,单价45000元/平米
新都盛世名门  | 3室2厅 | 77.85平米 | 北 | 其他 | 有电梯,218,新塘,单价28003元/平米
锦绣新天地  | 3室2厅 | 116平米 | 南 | 其他 | 有电梯,189,新塘,单价16294元/平米
观湖雅轩  | 3室2厅 | 100平米 | 南 北 | 其他 | 有电梯,400,荔湾路,单价40000元/平米
松溪花园  | 3室2厅 | 97平米 | 东南 | 简装 | 无电梯,200,罗冲围,单价20619元/平米
珠江新岸公寓  | 1室1厅 | 47.9平米 | 北 | 其他 | 有电梯,255,滨江东,单价53236元/平米
缝纫机厂宿舍  | 1室1厅 | 35平米 | 北 | 其他 | 无电梯,85,新港西,单价24286元/平米
南华花园  | 2室1厅 | 80.97平米 | 南 | 其他 | 有电梯,319,新港西,单价39398元/平米
锦桦大厦锦桦荟  | 1室1厅 | 49平米 | 南 | 精装 | 有电梯,108,东川路,单价22041元/平米
南苑大厦  | 3室2厅 | 105平米 | 南 北 | 简装,200,市桥,单价19048元/平米
华园新村  | 2室1厅 | 57.95平米 | 东南 | 其他 | 无电梯,135,机场路,单价23296元/平米
景泰新村景泰西三巷  | 2室1厅 | 68.18平米 | 南 | 简装 | 无电梯,152,广园路,单价22294元/平米
嘉仕花园  | 2室2厅 | 73平米 | 东北 | 简装 | 有电梯,410,滨江东,单价56165元/平米
广州富力城  | 2室2厅 | 80.88平米 | 东北 | 简装 | 有电梯,215,黄石路,单价26583元/平米
百荣园  | 2室1厅 | 65.59平米 | 东北 | 其他 | 无电梯,178,机场路,单价27139元/平米
万丰路  | 2室2厅 | 66.84平米 | 南 | 其他 | 无电梯,105,市桥,单价15710元/平米
祈福新村青怡居  | 2室1厅 | 68.85平米 | 北 | 简装 | 无电梯,192,祈福,单价27887元/平米
天利居  | 2室1厅 | 51.44平米 | 东北 | 简装 | 有电梯,178,沙太南,单价34604元/平米
金域蓝湾  | 3室2厅 | 95平米 | 西北 | 其他 | 有电梯,370,金沙洲,单价38948元/平米
星河湾海怡半岛一号园  | 3室2厅 | 101.42平米 | 北 | 其他,435,洛溪,单价42891元/平米
万科柏悦湾  | 2室2厅 | 69平米 | 北 | 其他 | 有电梯,330,大坦沙,单价47827元/平米
金碧花园第三金碧  | 2室2厅 | 80平米 | 北 | 简装 | 有电梯,350,金碧,单价43750元/平米
高胜花园  | 3室2厅 | 85.82平米 | 南 | 简装 | 无电梯,280,东莞庄,单价32627元/平米
雅郡花园熙源  | 3室2厅 | 130平米 | 北 | 其他 | 有电梯,650,琶洲,单价50000元/平米
富力千禧花园  | 2室1厅 | 78.2平米 | 北 | 其他 | 有电梯,430,新港西,单价54988元/平米
华景新城信华花园  | 3室2厅 | 106平米 | 西南 | 精装 | 有电梯,642,华景新城,单价60567元/平米
麓景路上塘街  | 2室2厅 | 82.2平米 | 北 | 其他,250,麓景,单价30414元/平米
黄华路中约外街  | 2室1厅 | 49平米 | 南 北 | 其他 | 无电梯,210,建设路,单价42858元/平米
江湾花苑  | 2室1厅 | 70.62平米 | 南 | 简装 | 无电梯,330,滨江中,单价46729元/平米
时代玫瑰园  | 3室2厅 | 86.5平米 | 东南 | 其他 | 有电梯,385,白云大道北,单价44509元/平米
颐和雅轩  | 2室1厅 | 89.61平米 | 西 | 其他,750,小北,单价83697元/平米
骏景花园  | 2室2厅 | 88.39平米 | 东北 | 简装 | 有电梯,425,棠下,单价48083元/平米
盈彩美居  | 2室1厅 | 75平米 | 西 | 简装 | 有电梯,305,东圃,单价40667元/平米
雅怡阁  | 2室1厅 | 64平米 | 北 | 简装 | 有电梯,245,东圃,单价38282元/平米
理想青年荟  | 1室2厅 | 41.21平米 | 西 | 精装 | 有电梯,320,天河公园,单价77652元/平米
华乐苑  | 2室1厅 | 65.81平米 | 西北 | 其他 | 无电梯,270,新港西,单价41028元/平米
小北御景  | 2室1厅 | 73平米 | 东南 | 其他,888,小北,单价121644元/平米
棠德花园  | 2室1厅 | 56.56平米 | 东北 | 简装 | 无电梯,200,棠下,单价35361元/平米
荔福花园  | 2室1厅 | 65平米 | 南 | 精装 | 无电梯,198,工业大道北,单价30462元/平米
棠德花园  | 2室1厅 | 63平米 | 西 | 其他 | 无电梯,210,棠下,单价33334元/平米
成丰大厦  | 3室2厅 | 103平米 | 东 | 其他 | 有电梯,270,黄石路,单价26214元/平米
龙光峰景华庭  | 2室2厅 | 77平米 | 南 | 其他 | 有电梯,220,科学城,单价28572元/平米
五羊小区  | 2室1厅 | 62.56平米 | 南 | 其他 | 无电梯,310,五羊新城,单价49553元/平米
翡翠绿洲育才阳光苑  | 3室2厅 | 159.72平米 | 西南 | 其他 | 有电梯,328,新塘,单价20536元/平米
利安花园  | 2室2厅 | 75平米 | 北 | 简装 | 无电梯,290,赤岗,单价38667元/平米
丰逸尚居  | 2室1厅 | 64平米 | 南 | 其他 | 有电梯,230,区府,单价35938元/平米
梅宾东公安宿舍  | 2室1厅 | 61平米 | 东南 | 简装 | 无电梯,200,同和,单价32787元/平米
祈福新村A区  | 2室2厅 | 66平米 | 南 | 其他 | 无电梯,170,祈福,单价25758元/平米
荔港南湾  | 2室2厅 | 76平米 | 东 西 | 其他 | 有电梯,320,南岸路,单价42106元/平米
琴海居  | 2室2厅 | 115.59平米 | 东北 | 其他 | 有电梯,650,赤岗,单价56234元/平米
侨林苑三期  | 1室1厅 | 52.28平米 | 西 | 简装 | 有电梯,450,天河北,单价86075元/平米
骏景花园  | 2室2厅 | 88.88平米 | 南 | 简装 | 有电梯,440,棠下,单价49505元/平米
珠江新岸公寓  | 1室1厅 | 48.34平米 | 北 | 其他 | 有电梯,268,滨江东,单价55441元/平米
金道花园  | 3室2厅 | 90平米 | 东 | 精装 | 无电梯,250,鹤洞,单价27778元/平米
锦丽居  | 2室1厅 | 38.2平米 | 北 | 精装 | 有电梯,180,金碧,单价47121元/平米
富力桃园  | 3室2厅 | 113.03平米 | 东北 | 其他 | 有电梯,380,罗冲围,单价33620元/平米
贵贤上品  | 2室2厅 | 80.68平米 | 北 | 精装 | 有电梯,490,西关,单价60734元/平米
祈福新村天湖居  | 3室1厅 | 103平米 | 西南 | 简装 | 有电梯,335,祈福,单价32525元/平米
南湖半山豪庭东苑  | 2室2厅 | 93平米 | 西北 | 其他 | 有电梯,286,南湖,单价30753元/平米
保利中心108公馆  | 2室2厅 | 82.43平米 | 东 | 简装 | 有电梯,720,珠江新城西,单价87347元/平米
得宝花园  | 2室1厅 | 68.45平米 | 南 | 其他 | 无电梯,180,同德围,单价26297元/平米
佳润上品菁园  | 2室1厅 | 70.18平米 | 南 | 其他,320,东圃,单价45598元/平米
隆德大厦  | 3室2厅 | 104平米 | 南 | 精装 | 有电梯,550,体育中心,单价52885元/平米
华景新城逸晖居  | 2室1厅 | 49.19平米 | 东北 | 简装 | 有电梯,300,华景新城,单价60989元/平米
敏捷上城商务中心  | 1室1厅 | 55平米 | 北 | 简装 | 有电梯,130,华南,单价23637元/平米
怡园小区  | 3室1厅 | 90平米 | 南 | 其他 | 无电梯,380,区府,单价42223元/平米
东鹏花园一期  | 2室1厅 | 46平米 | 东 西 | 其他 | 无电梯,120,坑口,单价26087元/平米
翡翠绿洲森林半岛  | 4室3厅 | 230平米 | 西 | 毛坯 | 有电梯,365,新塘,单价15870元/平米
蓝色康园  | 2室2厅 | 75.32平米 | 北 | 精装 | 有电梯,480,滨江东,单价63729元/平米
翡翠绿洲森林半岛  | 3室2厅 | 146平米 | 东 西 | 精装 | 有电梯,360,新塘,单价24658元/平米
珠光高派华庭  | 1室1厅 | 53平米 | 北 | 精装 | 有电梯,300,滨江东,单价56604元/平米
华标广场  | 3室2厅 | 98平米 | 东北 | 简装,650,天河北,单价66327元/平米
阳光假日园  | 3室1厅 | 81.65平米 | 南 | 其他 | 有电梯,410,棠下,单价50215元/平米
光大花园  | 2室1厅 | 71.36平米 | 北 | 其他 | 有电梯,398,工业大道北,单价55774元/平米
小北路三眼井  | 2室1厅 | 27.76平米 | 东 | 其他 | 无电梯,128,小北,单价46110元/平米
华港花园  | 2室2厅 | 89平米 | 南 | 精装 | 有电梯,560,天河公园,单价62922元/平米
番禺海伦堡  | 3室2厅 | 115.7平米 | 东北 | 其他,320,沙湾,单价27658元/平米
金穗雅园  | 3室2厅 | 114.57平米 | 南 | 其他,585,赤岗,单价51061元/平米
